"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"3964571","docker/compose",false,"4863","21","235","5189","Go","main","Apache License 2.0","https://docs.docker.com/compose/","720","33707","178","25963","2013-12-09T11:40:58","2024-10-01T09:34:04","2024-10-01T11:31:40","7670","220","4304","24","6217","33939","5262","[{""commentLines"":19,""codeLines"":99,""blankLines"":35,""language"":""make""},{""commentLines"":7,""codeLines"":163,""blankLines"":27,""language"":""Cucumber""},{""commentLines"":0,""codeLines"":10,""blankLines"":0,""language"":""HTML""},{""commentLines"":0,""codeLines"":5,""blankLines"":0,""language"":""Text""},{""commentLines"":19,""codeLines"":108,""blankLines"":21,""language"":""HCL""},{""commentLines"":4844,""codeLines"":26959,""blankLines"":5241,""language"":""Go""},{""commentLines"":10,""codeLines"":2,""blankLines"":4,""language"":""Bourne Shell""},{""commentLines"":60,""codeLines"":5021,""blankLines"":227,""language"":""YAML""},{""commentLines"":75,""codeLines"":1346,""blankLines"":521,""language"":""Markdown""},{""commentLines"":228,""codeLines"":226,""blankLines"":141,""language"":""Dockerfile""}]","2024-09-30T08:38:18","d9df7aab6e10780bde48a547d9e25a8842f0fa50",false,false,false,false,"{""Go"":1018015,""Dockerfile"":22912,""Makefile"":5761,""Gherkin"":5265,""HCL"":3084,""HTML"":656,""Shell"":654}","area/build;area/cli;area/config;area/credentials;area/desktop;area/networking;area/volumes;dco/no;dco/yes;dependencies;duplicate;invalid:docker-stack;kind/bug;kind/docs;kind/enhancement;kind/feature;kind/question;needs-engine-feature;os/linux;os/macos;os/windows;security;stale;status/0-triage","docker;docker-compose;go;golang;orchestration"
"3976733","milvus-io/milvus",false,"20852","81","89","2850","Go","master","Apache License 2.0","https://milvus.io","277","29689","252","199962","2019-09-16T06:43:43","2024-09-30T05:05:17","2024-10-01T09:29:03","11817","662","22487","98","110548","725287","85238","[{""commentLines"":0,""codeLines"":9,""blankLines"":1,""language"":""DOS Batch""},{""commentLines"":9,""codeLines"":123,""blankLines"":21,""language"":""ANTLR Grammar""},{""commentLines"":47273,""codeLines"":491617,""blankLines"":79480,""language"":""Go""},{""commentLines"":0,""codeLines"":19571,""blankLines"":0,""language"":""JSON""},{""commentLines"":216,""codeLines"":509,""blankLines"":224,""language"":""Dockerfile""},{""commentLines"":0,""codeLines"":167,""blankLines"":3,""language"":""HTML""},{""commentLines"":10,""codeLines"":61,""blankLines"":24,""language"":""INI""},{""commentLines"":4447,""codeLines"":63123,""blankLines"":6978,""language"":""C++""},{""commentLines"":0,""codeLines"":8,""blankLines"":4,""language"":""Bourne Again Shell""},{""commentLines"":0,""codeLines"":169,""blankLines"":17,""language"":""Text""},{""commentLines"":513,""codeLines"":1417,""blankLines"":323,""language"":""CMake""},{""commentLines"":1,""codeLines"":49,""blankLines"":5,""language"":""TOML""},{""commentLines"":8,""codeLines"":99,""blankLines"":12,""language"":""Assembly""},{""commentLines"":0,""codeLines"":38,""blankLines"":0,""language"":""XML""},{""commentLines"":54,""codeLines"":489,""blankLines"":99,""language"":""make""},{""commentLines"":103,""codeLines"":3245,""blankLines"":241,""language"":""Groovy""},{""commentLines"":5379,""codeLines"":32490,""blankLines"":6366,""language"":""C/C++ Header""},{""commentLines"":415,""codeLines"":3471,""blankLines"":614,""language"":""Protocol Buffers""},{""commentLines"":23276,""codeLines"":73279,""blankLines"":10424,""language"":""Python""},{""commentLines"":2270,""codeLines"":17730,""blankLines"":809,""language"":""YAML""},{""commentLines"":1,""codeLines"":10868,""blankLines"":3676,""language"":""Markdown""},{""commentLines"":18,""codeLines"":1385,""blankLines"":174,""language"":""Rust""},{""commentLines"":1223,""codeLines"":5139,""blankLines"":1036,""language"":""Bourne Shell""},{""commentLines"":22,""codeLines"":231,""blankLines"":17,""language"":""SQL""}]","2024-09-30T05:05:15","3936d126614de6cefe52b9d061ef4007cd94ae3c",true,false,false,false,"{""Go"":16210889,""Python"":4481060,""C++"":4135015,""Shell"":257494,""Groovy"":168638,""CMake"":71447,""C"":40257,""Makefile"":39815,""Dockerfile"":35666,""HTML"":5515,""ANTLR"":5480,""Assembly"":2644,""Batchfile"":165}","2.3-regression;2.4-features;approved;area/api;area/charts;area/compilation;area/cuda;area/dependency;area/deployment;area/internal-api;area/knowhere;area/kubernetes;area/logging;area/monitoring;area/performance;area/test;behavior-change;ci-passed;ci/bug;ci/e2e;ci/it;ci/ut;component/etcd;component/indexnode;component/kafka;component/querynode;component/rootcoord;dco-passed;dependencies;difficulty/advanced;difficulty/beginner;difficulty/intermediate;diskann;do-not-merge/hold;do-not-merge/invalid-commit-message;do-not-merge/invalid-owners-file;do-not-merge/invalid-pr-format;do-not-merge/missing-related-issue;do-not-merge/missing-related-pr;do-not-merge/work-in-progress;feature/streaming node;func2.3.2;github_actions;go;good first issue;hacktoberfest;help wanted;incompatible;issue/weak-network;kind/branch-feature;kind/bug;kind/developer-doc;kind/doc;kind/enhancement;kind/feature;kind/improvement;kind/support;kind/test;kind/user-doc;lgtm;manual-pass;need-documention;needs-dco;needs-rebase;needs-triage;ok-to-test;perf-nightly;performance tuning;pr | need cherry-pick;pr/hotfix;priority/backlog;priority/critical-urgent;priority/prod-blocked;priority/urgent;python;resolution/by-design;resolution/duplicate;resolution/fixed;resolution/not-reproducible;resolution/won't fix;severity/critical;severity/major;severity/minor;severity/moderate;sig/testing;size/l;size/m;size/s;size/xl;size/xs;size/xxl;stability-nightly;stale;test-string;test/100million;test/1billion;test/accuracy;test/benchmark;test/chaos;test/integration;test/rolling-update;test/stability;test/ut;triage/accepted;triage/needs-information;why/why not","anns;cloud-native;distributed;embedding-database;embedding-similarity;embedding-store;faiss;golang;hnsw;image-search;llm;nearest-neighbor-search;tensor-database;vector-database;vector-search;vector-similarity;vector-store"
"14640113","gorilla/mux",false,"329","4","15","1840","Go","main","BSD 3-Clause New or Revised License","https://gorilla.github.io","309","20581","103","543","2012-10-02T09:32:24","2024-08-15T03:10:55","2024-08-15T06:29:30","437","19","320","7","998","6604","934","[{""commentLines"":0,""codeLines"":27,""blankLines"":7,""language"":""make""},{""commentLines"":1,""codeLines"":114,""blankLines"":10,""language"":""YAML""},{""commentLines"":0,""codeLines"":629,""blankLines"":183,""language"":""Markdown""},{""commentLines"":1,""codeLines"":14,""blankLines"":5,""language"":""INI""},{""commentLines"":932,""codeLines"":5820,""blankLines"":793,""language"":""Go""}]","2024-06-19T11:50:04","db9d1d0073d27a0a2d9a8c1bc52aa0af4374d265",false,false,false,false,"{""Go"":224359,""Makefile"":950}","beginnner friendly;breaking change;bug;build system;documentation;duplicate;enhancement;feature request;help wanted;needs review;proposal;question;size/l;size/m;size/s;size/xs;stale;waiting on new maintainer;wontfix","go;golang;gorilla;gorilla-web-toolkit;http;middleware;mux;router"
"14702092","coreybutler/nvm-windows",false,"490","15","20","3300","Go","master","MIT License",,"447","37128","75","33145","2014-09-20T04:37:28","2024-09-22T03:47:08","2024-09-24T04:01:40","853","71","178","8","574","3012","348","[{""commentLines"":16,""codeLines"":102,""blankLines"":26,""language"":""DOS Batch""},{""commentLines"":0,""codeLines"":27,""blankLines"":3,""language"":""Visual Basic Script""},{""commentLines"":0,""codeLines"":31,""blankLines"":4,""language"":""INI""},{""commentLines"":1,""codeLines"":167,""blankLines"":88,""language"":""Markdown""},{""commentLines"":328,""codeLines"":2395,""blankLines"":425,""language"":""Go""},{""commentLines"":1,""codeLines"":37,""blankLines"":10,""language"":""JavaScript""},{""commentLines"":2,""codeLines"":249,""blankLines"":18,""language"":""YAML""},{""commentLines"":0,""codeLines"":4,""blankLines"":0,""language"":""Text""}]","2024-09-22T03:47:08","6284f0ec44040764dc269144a3433664bf089646",true,false,false,false,"{""Go"":82186,""Inno Setup"":41614,""Batchfile"":4117,""JavaScript"":1183,""VBScript"":1005}","bug;cannot recreate;community feedback requested;consider for rt;dependencies;discovery needed;docs;duplicate;edge case;enhancement;enhancement request;github_actions;go;help wanted;installer issue;invalid;investigating;low priority;needs better error message;not stale;os not supported (eol);planned;question;stale;upstream-bug;wontfix","go;management;node;node-version-manager;nodejs;nvm;switch;version;version-manager;versioning;windows"
"14710930","filosottile/mkcert",false,"165","1","14","2454","Go","master","BSD 3-Clause New or Revised License","https://mkcert.dev","475","47358","37","1799","2018-06-25T05:33:03","2024-07-15T03:34:40","2024-07-15T09:05:12","335","96","156","46","249","1359","71","[{""commentLines"":0,""codeLines"":76,""blankLines"":2,""language"":""YAML""},{""commentLines"":69,""codeLines"":1136,""blankLines"":176,""language"":""Go""},{""commentLines"":2,""codeLines"":147,""blankLines"":71,""language"":""Markdown""}]","2024-04-18T08:53:27","1c1dc4ed27ed5936046b6398d39cab4d657a2d8e",false,false,false,false,"{""Go"":41331}","bug;duplicate;enhancement;help wanted;question;root store;tls stack issue;waiting for info;windows","certificates;chrome;firefox;https;ios;linux;local-development;localhost;macos;root-ca;tls;windows"
"14710983","sirupsen/logrus",false,"1246","13","19","2260","Go","master","MIT License",,"315","24330","232","999","2013-10-16T07:08:55","2024-07-11T12:31:10","2024-07-11T06:36:01","688","2","746","80","1211","5241","559","[{""commentLines"":1,""codeLines"":9,""blankLines"":3,""language"":""Bourne Shell""},{""commentLines"":0,""codeLines"":673,""blankLines"":225,""language"":""Markdown""},{""commentLines"":551,""codeLines"":4425,""blankLines"":972,""language"":""Go""},{""commentLines"":7,""codeLines"":134,""blankLines"":11,""language"":""YAML""}]","2023-06-06T12:52:35","dd1b4c2e81afc5c255f216a722b012ed26be57df",true,false,false,false,"{""Go"":149941,""Shell"":402}","2.0/rewrite;bug;documentation;duplicate;enhancement;formatter:text;help-wanted;invalid;logstash-bug;need-more-info;needs-passing-tests;needs-review;performance;question;stale;wontfix","go;logging;logrus"
"14711012","gocolly/colly",false,"666","5","5","1742","Go","master","Apache License 2.0","https://go-colly.org/","331","22743","95","8591","2017-09-29T02:08:49","2024-07-30T12:21:18","2024-07-30T09:21:03","546","151","271","41","1136","6341","1002","[{""commentLines"":0,""codeLines"":169,""blankLines"":33,""language"":""Text""},{""commentLines"":0,""codeLines"":53,""blankLines"":0,""language"":""HTML""},{""commentLines"":10,""codeLines"":209,""blankLines"":89,""language"":""Markdown""},{""commentLines"":0,""codeLines"":78,""blankLines"":9,""language"":""YAML""},{""commentLines"":992,""codeLines"":5832,""blankLines"":1005,""language"":""Go""}]","2024-06-05T05:43:50","99b7fb1b87d1491578f1fa9c222836341f533d75",true,false,false,false,"{""Go"":207497,""HTML"":1322}","bug;dependencies;doc;duplicate;enhancement;example;experiment;good first issue;help wanted;invalid;question;wontfix","crawler;crawling;framework;go;golang;scraper;scraping;spider"
"14711026","stretchr/testify",false,"999","23","22","1585","Go","master","MIT License",,"176","23130","227","1527","2012-10-16T04:43:17","2024-10-01T09:31:37","2024-10-01T10:22:17","792","256","820","141","3064","14762","3447","[{""commentLines"":1,""codeLines"":64,""blankLines"":4,""language"":""YAML""},{""commentLines"":3,""codeLines"":26,""blankLines"":6,""language"":""Bourne Shell""},{""commentLines"":3425,""codeLines"":14336,""blankLines"":2907,""language"":""Go""},{""commentLines"":18,""codeLines"":336,""blankLines"":147,""language"":""Markdown""}]","2024-10-01T09:31:37","16a09b7086125227f0f629c9c9e6e3654fccf701",false,false,false,false,"{""Go"":397483,""Shell"":767}","assert.Regexp;assert.equalvalues;assert.eventually;assert.inepsilon;assert.isnil;breaking change;bug;community;concurrency;dependencies;documentation;enhancement;enhancement: colored output;generics;github_actions;go;go1.19+;go1.20+;good first issue;hacktoberfest-accepted;help wanted;input needed;internal/cleanup;internal/codegen;internal/optimization;internal/refactor;internal/testing;license;mock.ArgumentMatcher;mockery;must-rebase;on hold;pkg-assert;pkg-http;pkg-mock;pkg-require;pkg-suite;question;ready-for-merge;rejected/duplicate;rejected/invalid;rejected/outdated;rejected/unrelated-changes;revisit;tb.helper;test;testing.t.run;type-error;type-time;under consideration;wontfix;yaml","assertions;go;golang;mocking;testify;testing;toolkit"
"14724264","jesseduffield/lazydocker",false,"843","9","40","1161","Go","master","MIT License",,"242","35835","73","28617","2019-05-18T08:53:50","2024-08-17T05:45:30","2024-08-18T06:10:38","315","134","246","23","46304","341283","54497","[{""commentLines"":6,""codeLines"":83,""blankLines"":14,""language"":""Bourne Again Shell""},{""commentLines"":0,""codeLines"":2076,""blankLines"":8,""language"":""Text""},{""commentLines"":21,""codeLines"":33,""blankLines"":13,""language"":""C""},{""commentLines"":53163,""codeLines"":304794,""blankLines"":39386,""language"":""Go""},{""commentLines"":510,""codeLines"":1062,""blankLines"":171,""language"":""Bourne Shell""},{""commentLines"":0,""codeLines"":1,""blankLines"":0,""language"":""SVG""},{""commentLines"":53,""codeLines"":333,""blankLines"":102,""language"":""make""},{""commentLines"":265,""codeLines"":13422,""blankLines"":611,""language"":""YAML""},{""commentLines"":4,""codeLines"":13,""blankLines"":2,""language"":""Protocol Buffers""},{""commentLines"":31,""codeLines"":52,""blankLines"":39,""language"":""reStructuredText""},{""commentLines"":10,""codeLines"":12931,""blankLines"":4266,""language"":""Markdown""},{""commentLines"":434,""codeLines"":6326,""blankLines"":1679,""language"":""Assembly""},{""commentLines"":0,""codeLines"":61,""blankLines"":10,""language"":""Dockerfile""},{""commentLines"":0,""codeLines"":87,""blankLines"":0,""language"":""JSON""},{""commentLines"":0,""codeLines"":9,""blankLines"":3,""language"":""TOML""}]","2024-07-21T11:49:27","de40167712063b02cb74ff3c4137eaf4b421638a",false,false,false,false,"{""Go"":353594,""Shell"":3677,""Dockerfile"":2261,""Ruby"":1014}","binary-release;brew-packaging;bug;dependencies;discussion;docker-image;duplicate;enhancement;good first issue;hacktoberfest;help wanted;ignore-for-release;invalid;question;wontfix",""
"14724281","tsenart/vegeta",false,"737","32","70","1355","Go","master","MIT License","http://godoc.org/github.com/tsenart/vegeta/lib","314","23384","67","2036","2013-08-13T11:45:21","2024-09-23T04:19:57","2024-09-24T10:07:07","424","72","279","11","1340","23371","683","[{""commentLines"":0,""codeLines"":13,""blankLines"":2,""language"":""make""},{""commentLines"":0,""codeLines"":11,""blankLines"":4,""language"":""TOML""},{""commentLines"":8,""codeLines"":40,""blankLines"":18,""language"":""Python""},{""commentLines"":26,""codeLines"":77,""blankLines"":14,""language"":""CSS""},{""commentLines"":4,""codeLines"":144,""blankLines"":24,""language"":""YAML""},{""commentLines"":15,""codeLines"":750,""blankLines"":251,""language"":""Markdown""},{""commentLines"":0,""codeLines"":1361,""blankLines"":15,""language"":""HTML""},{""commentLines"":622,""codeLines"":20274,""blankLines"":1004,""language"":""Go""},{""commentLines"":7,""codeLines"":5,""blankLines"":0,""language"":""JavaScript""},{""commentLines"":0,""codeLines"":684,""blankLines"":0,""language"":""JSON""},{""commentLines"":1,""codeLines"":12,""blankLines"":8,""language"":""Dockerfile""}]","2024-07-29T05:33:44","03ca49e9b419c106db29d687827c4c823d8b8ece",true,false,false,false,"{""Go"":567144,""CSS"":2642,""Python"":2236,""Gnuplot"":1642,""Smarty"":958,""Makefile"":558,""Dockerfile"":306}","bug;dependencies;duplicate;enhancement;good first issue;invalid;question;wip;wontfix","benchmarking;go;http;load-testing"
